,main_image,price_clean,year_clean,age_clean,mileage_clean,dealer_rating,location,title,subtitle,url
0,https://m.atcdn.co.uk/a/media/w480/067a78660f664291af04f0984cbe06f0.jpg,42900,2020,5,11000,,Milton Keynes (45 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £42,900",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202307290195451?sort=mileage&searchId=ba4a740f-1e1c-4dda-917a-9a72a66bf926&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26flrfc%3D1
1,https://m.atcdn.co.uk/a/media/w480/47225bdf9ada45b595bc287c1d866791.jpg,35000,2019,6,53000,,Market Harborough (79 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £35,000",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202307300230639?sort=mileage&searchId=f95cc2a3-d61a-432b-8382-98694462e5ee&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26flrfc%3D1
2,https://m.atcdn.co.uk/a/media/w480/b62a05fd872f4470aec76aa603805733.jpg,21500,2021,4,6675,,Bradford (175 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £21,500",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202410135144167?sort=mileage&searchId=f91af687-9200-4530-b0f1-ec82561cb563&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26flrfc%3D1
3,https://m.atcdn.co.uk/a/media/w480/54f726414701431ca931c990b9216dd0.jpg,17985,2020,5,51146,3.7,Luton (31 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £17,985",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202410155207019?sort=mileage&twcs=true&searchId=81a3e584-4064-4709-b806-56a216287ca5&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=3&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D6%26flrfc%3D1
4,https://m.atcdn.co.uk/a/media/w480/298cf2544b7f4818a001d6d8d0b3fdf7.jpg,14990,2019,6,97583,4.7,Luton (31 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,990",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202410285688959?sort=most-recent&searchId=0350a6fc-c14e-4c85-93f5-a3cc23bd13fe&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=2&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26page%3D2%26flrfc%3D1
5,https://m.atcdn.co.uk/a/media/w480/d954bad9a48d44bc9faaae4895de27b8.jpg,18750,2020,5,25000,5,Tonbridge (30 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £18,750",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202411146289210?journey=PROMOTED_LISTING_JOURNEY&sort=most-recent&searchId=9e167ec4-c83b-456a-90f6-b53998cdfe07&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26flrfc%3D1
6,https://m.atcdn.co.uk/a/media/w480/0832769025624c4195fa965be26dc860.jpg,16495,2020,5,47731,5,Bristol (107 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £16,495",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202411256704901?sort=mileage&twcs=true&searchId=81a3e584-4064-4709-b806-56a216287ca5&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=3&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D6%26flrfc%3D1
7,https://m.atcdn.co.uk/a/media/w480/dad2ae40890c4f6e861e86baca5c6842.jpg,15695,2020,5,59433,4.3,Walsall (108 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £15,695",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202411256728625?sort=mileage&twcs=true&searchId=81a3e584-4064-4709-b806-56a216287ca5&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=4&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D6%26flrfc%3D1
8,https://m.atcdn.co.uk/a/media/w480/0d9888f4f2ff479cb5dc6e466ad248f8.jpg,17995,2020,5,49500,,Solihull (98 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £17,995",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202412147281271?sort=most-recent&searchId=ec972114-334f-4896-8fa4-bd3e6818887c&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=5&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D5%26flrfc%3D1
9,https://m.atcdn.co.uk/a/media/w480/a03ae00d4cca46a1920ff800212c95c2.jpg,20295,2020,5,19532,5,Romford (12 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £20,295",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202501137997916?sort=most-recent&searchId=ec972114-334f-4896-8fa4-bd3e6818887c&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=5&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D5%26flrfc%3D1
10,https://m.atcdn.co.uk/a/media/w480/660c660f8b7c404c9d6083a633f1e5f8.jpg,14995,2020,5,91000,4.7,Newcastle Upon Tyne (247 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,995",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202501198181160?sort=most-recent&twcs=true&searchId=ec972114-334f-4896-8fa4-bd3e6818887c&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=5&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D5%26flrfc%3D1
11,https://m.atcdn.co.uk/a/media/w480/45a460e1f07947ef937d05200260f7dc.jpg,14000,2021,4,103000,5,Milton Keynes (43 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,000",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202501238336260?journey=PROMOTED_LISTING_JOURNEY&sort=most-recent&searchId=18a35aa3-98ff-4027-9ec0-77ecf52edcf2&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26flrfc%3D1
12,https://m.atcdn.co.uk/a/media/w480/57cebc4aa6f744f9abb527f23053d1a6.jpg,18995,2020,5,25000,5,Huddersfield (163 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £18,995",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202501278440582?sort=mileage&searchId=81a3e584-4064-4709-b806-56a216287ca5&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D6%26flrfc%3D1
13,https://m.atcdn.co.uk/a/media/w480/57d5cf72361e420d993f6cd2d4829e07.jpg,14500,2019,6,75000,4.3,Birmingham (98 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,500",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202501298546539?sort=most-recent&twcs=true&searchId=0350a6fc-c14e-4c85-93f5-a3cc23bd13fe&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26page%3D2%26flrfc%3D1
14,https://m.atcdn.co.uk/a/media/w480/e80f7967a46d4b019b40ef9e612403a1.jpg,18500,2020,5,23000,,Exeter (158 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £18,500",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202502028671990?sort=mileage&searchId=ba4a740f-1e1c-4dda-917a-9a72a66bf926&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26flrfc%3D1
15,https://m.atcdn.co.uk/a/media/w480/2d0a905292eb4265bdb164a738de69b9.jpg,13500,2019,6,104000,,Bournemouth (95 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £13,500",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202502189214751?sort=most-recent&searchId=0350a6fc-c14e-4c85-93f5-a3cc23bd13fe&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26page%3D2%26flrfc%3D1
16,https://m.atcdn.co.uk/a/media/w480/02f6093e037d400ebd739ef6e3335f88.jpg,14500,2020,5,80722,3.9,Spalding (88 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,500",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202502219341304?sort=most-recent&twcs=true&searchId=ec972114-334f-4896-8fa4-bd3e6818887c&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=5&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D5%26flrfc%3D1
17,https://m.atcdn.co.uk/a/media/w480/119864a6c13b428aa2de3dc4d41e8895.jpg,14750,2019,6,64542,,Brentford (12 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,750",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202502279577297?sort=mileage&searchId=f95cc2a3-d61a-432b-8382-98694462e5ee&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26flrfc%3D1
18,https://m.atcdn.co.uk/a/media/w480/363ca5631bd44685935a71b48270d9f8.jpg,14990,2019,6,65133,,Northampton (66 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,990",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202502289616732?sort=mileage&twcs=true&searchId=f95cc2a3-d61a-432b-8382-98694462e5ee&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26flrfc%3D1
19,https://m.atcdn.co.uk/a/media/w480/140eb7333394419186a10327eadabd96.jpg,23999,2022,3,18200,,Fulham (7 miles),"Tesla Model 3
(Dual Motor) Long Range Saloon 4dr Electric Auto 4WDE, £23,999",(Dual Motor) Long Range Saloon 4dr Electric Auto 4WDE,https://www.autotrader.co.uk/car-details/202503049743299?sort=mileage&searchId=bcca754a-efd5-42d0-89a0-6692c8b312cb&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2022&year-to=2022&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2022%26year-to%3D2022%26refresh%3Dtrue%26flrfc%3D1
20,https://m.atcdn.co.uk/a/media/w480/f1c972c82aba4989b2d94dfd9481c75c.jpg,16000,2020,5,61611,5,Feltham (18 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £16,000",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202503140158288?journey=PROMOTED_LISTING_JOURNEY&sort=most-recent&twcs=true&searchId=b9f26296-7ae6-4bed-81f9-c37936e522d2&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D2%26flrfc%3D1
21,https://m.atcdn.co.uk/a/media/w480/fc50d983e48449db831d5522af89ac29.jpg,20800,2021,4,24561,4.8,Hull (154 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £20,800",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202503190312945?sort=mileage&twcs=true&searchId=0922f31a-c7ef-4500-804f-051a3869ce17&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=2&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D2%26flrfc%3D1
22,https://m.atcdn.co.uk/a/media/w480/566a02fae6404a468118dd3ebe9b27c8.jpg,16590,2020,5,52000,5,Mitcham (10 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £16,590",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202503220456633?sort=most-recent&twcs=true&searchId=ec972114-334f-4896-8fa4-bd3e6818887c&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=5&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D5%26flrfc%3D1
23,https://m.atcdn.co.uk/a/media/w480/4e5e141ec422476eab25d8627babd350.jpg,14400,2019,6,90392,,Willenhall (113 miles),"Tesla Model 3
(Dual Motor) Long Range Saloon 4dr Electric Auto 4WDE (430ps), £14,400",(Dual Motor) Long Range Saloon 4dr Electric Auto 4WDE (430ps),https://www.autotrader.co.uk/car-details/202503260608739?sort=most-recent&searchId=0350a6fc-c14e-4c85-93f5-a3cc23bd13fe&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2019&year-to=2019&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2019%26year-to%3D2019%26refresh%3Dtrue%26page%3D2%26flrfc%3D1
24,https://m.atcdn.co.uk/a/media/w480/44d62d6a902047a79f067fb8730b24ad.jpg,19490,2020,5,30478,,King's Lynn (87 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £19,490",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202504040954674?sort=mileage&twcs=true&searchId=ba4a740f-1e1c-4dda-917a-9a72a66bf926&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26flrfc%3D1
25,https://m.atcdn.co.uk/a/media/w480/af7b38d8f70d4d198eb72a84d3def362.jpg,13750,2020,5,98765,,Harpenden (24 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £13,750",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202504050986038?sort=most-recent&searchId=ec972114-334f-4896-8fa4-bd3e6818887c&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=5&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D5%26flrfc%3D1
26,https://m.atcdn.co.uk/a/media/w480/e27249b1d30d46a0adee5291d09dd32c.jpg,14995,2020,5,72000,,Leytonstone (4 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £14,995",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202504151350222?sort=most-recent&searchId=ec972114-334f-4896-8fa4-bd3e6818887c&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=5&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D5%26flrfc%3D1
27,https://m.atcdn.co.uk/a/media/w480/e0303f5bf8384e968d19993a1ed02319.jpg,17225,2020,5,34886,,Cardiff (134 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £17,225",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202505092210623?sort=most-recent&searchId=ec972114-334f-4896-8fa4-bd3e6818887c&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=5&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmost-recent%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D5%26flrfc%3D1
28,https://m.atcdn.co.uk/a/media/w480/6fb0d17537dd428e836c970b80728964.jpg,37990,2024,1,5690,,Leeds (168 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £37,990",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202505092223220?sort=mileage&searchId=bc53d6a7-3529-4e70-8810-a1e41bd6f6ea&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=1&postcode=e27bp&year-from=2024&year-to=2024&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2024%26year-to%3D2024%26refresh%3Dtrue%26flrfc%3D1
29,https://m.atcdn.co.uk/a/media/w480/becb67a2e0234d69b8fbdeb5bfce007a.jpg,15495,2020,5,62000,,Thetford (72 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £15,495",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202505102262868?sort=mileage&searchId=81a3e584-4064-4709-b806-56a216287ca5&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=4&postcode=e27bp&year-from=2020&year-to=2020&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2020%26year-to%3D2020%26refresh%3Dtrue%26page%3D6%26flrfc%3D1
30,https://m.atcdn.co.uk/a/media/w480/d7ff629631de406cbc289a3766919b7a.jpg,22600,2021,4,24093,,Birmingham (101 miles),"Tesla Model 3
(Dual Motor) Long Range Auto 4WDE 4dr, £22,600",(Dual Motor) Long Range Auto 4WDE 4dr,https://www.autotrader.co.uk/car-details/202505132367880?sort=mileage&searchId=0922f31a-c7ef-4500-804f-051a3869ce17&aggregatedTrim=Long%20Range&exclude-writeoff-categories=on&make=Tesla&model=Model%203&page=2&postcode=e27bp&year-from=2021&year-to=2021&advertising-location=at_cars&fromsra&backLinkQueryParams=aggregatedTrim%3DLong%2520Range%26channel%3Dcars%26exclude-writeoff-categories%3Don%26latLong%3D%26make%3DTesla%26model%3DModel%25203%26postcode%3De27bp%26sort%3Dmileage%26year-from%3D2021%26year-to%3D2021%26refresh%3Dtrue%26page%3D2%26flrfc%3D1
